Timestamp,E_Active,I_neutral,ITHD1,PF_avg,V_12,V_2,V_31,VTHD2
2018-11-25 09:37:09,778.0,6.54,22.3,0.94,410.2,237.81,406.21,2.7
2018-11-25 09:38:09,778.1,6.51,22.5,0.941,409.66,237.72,406.12,2.5
2018-11-25 09:39:09,778.3,6.525,21.9,0.941,410.38,237.99,405.76,2.6
2018-11-25 09:40:10,778.4,6.6,22.1,0.941,409.66,237.54,405.67,2.6
2018-11-25 09:41:11,778.5,6.585,21.3,0.941,409.66,237.45,406.03,2.6
2018-11-25 09:42:11,778.6,6.585,22.0,0.941,409.3,237.27,405.58,2.6
2018-11-25 09:43:11,778.7,6.54,21.9,0.94,408.41,236.91,404.96,2.5
2018-11-25 09:44:11,778.8,6.63,22.3,0.941,408.67,236.91,404.51,2.5
2018-11-25 09:45:12,779.0,6.615,21.6,0.941,408.67,237.18,405.14,2.6
2018-11-25 09:46:12,779.1,6.6,21.6,0.941,408.76,237.09,405.05,2.6
2018-11-25 09:47:13,779.2,6.585,21.6,0.941,408.76,237.18,405.14,2.5
2018-11-25 09:48:13,779.3,6.555,22.0,0.94,408.5,236.91,404.96,2.5
2018-11-25 09:49:13,779.4,6.525,21.4,0.942,406.97,236.1,403.52,2.5
2018-11-25 09:50:14,779.5,6.6,21.4,0.94,409.3,237.36,406.12,2.5
2018-11-25 09:51:14,779.7,6.57,21.9,0.941,409.3,237.72,405.31,2.5
2018-11-25 09:52:15,779.8,6.57,21.3,0.94,409.3,237.36,406.12,2.5
2018-11-25 09:53:15,779.9,6.6,22.4,0.94,408.94,237.27,405.4,2.4
2018-11-25 09:54:15,780.0,6.57,21.3,0.941,408.76,237.09,405.31,2.5
2018-11-25 09:55:16,780.1,6.525,21.4,0.94,409.39,237.54,405.85,2.5
2018-11-25 09:56:16,780.2,6.525,22.1,0.94,409.39,237.45,405.85,2.4
2018-11-25 09:57:16,780.4,6.495,22.4,0.94,409.12,237.27,405.58,2.4
2018-11-25 09:58:17,780.5,6.54,21.5,0.94,409.03,237.27,405.67,2.5
2018-11-25 09:59:17,780.6,6.525,21.8,0.941,408.85,237.0,405.4,2.5
2018-11-25 10:00:18,780.7,6.525,21.6,0.941,409.12,237.27,405.49,2.5
2018-11-25 10:01:18,780.8,7.71,19.8,0.945,408.94,237.27,405.4,2.4
2018-11-25 10:02:18,781.0,7.68,18.5,0.945,408.5,237.09,404.78,2.5
2018-11-25 10:03:19,781.1,7.68,19.1,0.945,407.96,236.73,405.05,2.5
2018-11-25 10:04:19,781.2,6.51,21.5,0.941,408.05,236.82,404.42,2.5
2018-11-25 10:05:20,781.3,6.51,21.5,0.941,408.76,237.18,405.05,2.4
2018-11-25 10:06:20,781.4,6.39,22.0,0.941,408.67,237.18,405.05,2.5
2018-11-25 10:07:20,781.5,6.39,21.8,0.941,408.5,237.0,404.87,2.4
2018-11-25 10:08:21,781.7,6.315,20.9,0.941,408.41,237.0,405.05,2.4
2018-11-25 10:09:21,781.8,6.3,21.4,0.941,408.85,237.27,405.31,2.4
2018-11-25 10:10:22,781.9,6.39,21.6,0.941,409.12,237.45,405.49,2.4
2018-11-25 10:11:22,782.0,6.33,21.8,0.941,408.76,237.27,405.31,2.4
2018-11-25 10:12:22,782.1,6.375,21.0,0.941,408.94,237.0,405.14,2.3
2018-11-25 10:13:23,782.2,6.375,22.0,0.941,408.85,236.91,405.14,2.4
2018-11-25 10:14:23,782.4,6.345,22.1,0.941,407.51,236.82,404.96,2.4
2018-11-25 10:15:24,782.5,6.375,22.3,0.941,408.14,236.73,405.4,2.3
2018-11-25 10:16:24,782.6,6.36,21.1,0.941,408.41,236.91,405.4,2.3
2018-11-25 10:17:24,782.7,6.315,23.0,0.941,408.94,237.27,405.49,2.4
2018-11-25 10:18:25,782.8,6.24,22.3,0.941,408.67,237.36,405.23,2.4
2018-11-25 10:19:25,782.9,6.285,21.4,0.941,408.76,237.27,404.78,2.3
2018-11-25 10:20:26,783.1,6.225,21.3,0.94,409.21,237.27,405.49,2.4
2018-11-25 10:21:26,783.2,6.21,22.2,0.94,409.12,237.45,405.05,2.3
2018-11-25 10:22:32,783.3,6.225,22.1,0.939,408.59,237.18,404.6,2.2
2018-11-25 10:23:27,783.4,6.3,22.2,0.938,408.85,237.45,404.69,2.3
2018-11-25 10:24:27,783.5,6.48,21.9,0.938,408.5,236.91,405.76,2.3
2018-11-25 10:25:28,783.6,6.48,22.9,0.938,408.76,237.36,404.42,2.3
2018-11-25 10:26:28,783.7,6.435,22.0,0.937,409.57,237.45,405.67,2.4
2018-11-25 10:27:28,783.9,6.36,22.1,0.938,409.3,237.36,405.4,2.3
2018-11-25 10:28:29,784.0,6.315,22.1,0.937,409.39,237.54,405.85,2.4
2018-11-25 10:29:29,784.1,6.345,22.8,0.937,409.21,237.45,405.4,2.4
2018-11-25 10:30:30,784.2,6.315,21.6,0.937,409.21,237.36,405.67,2.4
2018-11-25 10:31:30,784.3,6.375,22.1,0.937,409.3,237.63,405.49,2.3
2018-11-25 10:32:30,784.4,6.27,22.9,0.937,409.39,237.63,405.49,2.3
2018-11-25 10:33:31,784.5,6.27,22.7,0.938,408.94,237.54,404.96,2.5
2018-11-25 10:34:31,784.7,6.27,22.6,0.936,408.67,237.36,404.51,2.4
2018-11-25 10:35:32,784.8,6.0,21.8,0.935,409.66,237.54,405.76,2.3
2018-11-25 10:36:32,784.9,5.37,24.0,0.936,409.21,237.18,405.67,2.3
2018-11-25 10:37:32,785.0,5.34,22.5,0.935,409.3,237.27,405.31,2.3
2018-11-25 10:38:33,785.1,5.31,23.3,0.936,409.75,237.72,406.03,2.3
2018-11-25 10:39:33,785.2,5.325,24.0,0.934,409.03,237.36,405.49,2.3
2018-11-25 10:40:34,785.3,5.34,24.0,0.934,409.48,237.36,405.76,2.3
2018-11-25 10:41:34,785.4,5.235,22.6,0.933,409.03,237.18,405.94,2.2
2018-11-25 10:42:34,785.5,5.22,21.9,0.934,409.93,237.54,405.4,2.5
2018-11-25 10:43:35,785.6,5.205,22.5,0.934,409.75,237.63,405.14,2.2
2018-11-25 10:44:35,785.7,5.19,23.2,0.933,408.76,237.63,404.87,2.5
2018-11-25 10:45:36,785.8,5.25,22.7,0.933,409.57,237.18,405.49,2.5
2018-11-25 10:46:36,785.9,5.175,22.4,0.934,409.12,237.81,405.58,2.4
2018-11-25 10:47:36,786.0,5.22,22.3,0.933,409.93,237.81,405.4,2.3
2018-11-25 10:48:37,786.1,6.33,19.2,0.938,409.84,237.9,405.76,2.2
2018-11-25 10:49:37,786.2,6.345,18.6,0.938,408.94,237.0,405.76,2.2
2018-11-25 10:50:38,786.3,6.36,18.8,0.938,409.21,237.18,406.21,2.3
2018-11-25 10:51:38,786.5,5.25,22.6,0.933,408.14,237.27,405.23,2.6
2018-11-25 10:52:38,786.6,5.28,22.6,0.934,409.75,237.18,405.94,2.6
2018-11-25 10:53:39,786.7,5.28,22.7,0.934,409.84,237.63,404.6,2.2
2018-11-25 10:54:39,786.8,5.295,22.5,0.933,409.66,237.0,405.76,2.7
2018-11-25 10:55:40,786.9,5.28,22.0,0.933,409.57,236.91,406.12,2.6
2018-11-25 10:56:40,787.0,5.25,22.9,0.933,408.76,237.72,404.78,2.2
2018-11-25 10:57:40,787.1,5.31,22.3,0.933,408.41,236.37,406.21,2.4
2018-11-25 10:58:41,787.2,5.295,23.5,0.933,409.75,237.27,406.3,2.3
2018-11-25 10:59:41,787.3,5.235,24.1,0.933,409.66,237.72,406.21,2.5
2018-11-25 11:00:42,787.4,5.25,22.7,0.934,410.47,237.99,406.57,2.4
2018-11-25 11:01:42,787.5,5.79,23.5,0.931,410.11,237.99,406.75,2.4
2018-11-25 11:02:42,787.6,5.88,23.6,0.946,409.57,237.72,406.3,2.5
2018-11-25 11:03:43,787.7,5.85,23.7,0.948,408.76,237.54,405.58,2.5
2018-11-25 11:04:43,787.8,5.835,23.6,0.947,408.14,237.36,405.49,2.4
2018-11-25 11:05:44,787.9,5.835,23.6,0.947,409.12,237.99,404.24,2.8
2018-11-25 11:06:44,787.9,5.865,23.9,0.947,408.94,237.72,403.97,2.6
2018-11-25 11:07:44,788.0,5.85,21.9,0.947,409.57,237.81,405.67,2.4
2018-11-25 11:08:45,788.1,5.835,22.5,0.946,409.3,237.45,406.21,2.4
2018-11-25 11:09:45,788.2,5.85,24.2,0.947,408.67,237.36,405.58,2.3
2018-11-25 11:10:46,788.3,5.82,23.3,0.947,409.84,237.9,405.58,2.4
2018-11-25 11:11:46,788.4,4.995,25.0,0.945,409.66,237.45,405.85,2.4
2018-11-25 11:12:46,788.5,5.1,25.6,0.944,408.94,237.36,405.58,2.4
2018-11-25 11:13:47,788.6,5.055,24.5,0.945,409.21,237.54,406.12,2.5
2018-11-25 11:14:47,788.7,5.055,24.7,0.945,409.57,237.45,406.12,2.4
2018-11-25 11:15:48,788.8,5.115,24.7,0.943,408.85,237.18,405.49,2.4
2018-11-25 11:16:48,788.9,5.115,24.3,0.943,409.3,237.63,405.76,2.5
2018-11-25 11:17:48,789.0,5.13,23.0,0.944,409.84,237.99,406.3,2.5
2018-11-25 11:18:49,789.1,5.13,23.2,0.944,409.84,237.9,407.02,2.5
2018-11-25 11:19:49,789.2,5.145,24.2,0.944,411.55,238.53,406.66,2.5
2018-11-25 11:20:50,789.2,5.16,23.3,0.944,411.28,238.08,407.47,2.7
2018-11-25 11:21:50,789.3,5.115,23.4,0.944,411.37,238.98,406.66,2.6
2018-11-25 11:22:50,789.4,5.115,25.6,0.944,410.02,237.99,407.38,2.4
2018-11-25 11:23:51,789.5,4.995,24.6,0.944,410.02,238.08,407.02,2.5
2018-11-25 11:24:51,789.6,4.995,25.9,0.944,410.74,238.35,406.3,2.6
2018-11-25 11:25:52,789.7,4.95,24.4,0.945,410.29,238.08,406.39,2.6
2018-11-25 11:26:52,789.8,4.98,25.1,0.944,409.57,237.81,405.94,2.5
2018-11-25 11:27:52,789.9,5.055,24.0,0.944,409.84,237.81,406.39,2.5
2018-11-25 11:28:53,790.0,5.685,20.6,0.95,410.02,238.08,407.02,2.5
2018-11-25 11:29:53,790.1,5.685,20.0,0.95,410.74,238.62,406.3,2.6
2018-11-25 11:30:54,790.2,5.685,18.8,0.95,411.64,238.44,407.92,2.8
2018-11-25 11:31:54,790.3,4.965,25.5,0.944,411.64,238.98,406.39,2.6
2018-11-25 11:32:55,790.4,5.055,24.1,0.943,410.92,238.89,406.66,2.6
2018-11-25 11:33:55,790.4,5.04,23.8,0.943,410.83,238.71,406.39,2.6
2018-11-25 11:34:55,790.5,5.055,25.1,0.941,410.65,237.99,407.65,2.5
2018-11-25 11:35:56,790.6,5.04,24.3,0.942,410.74,238.89,406.66,2.6
2018-11-25 11:36:56,790.7,5.07,24.5,0.943,411.1,238.71,406.57,2.6
2018-11-25 11:37:57,790.8,5.025,23.7,0.943,410.29,238.26,406.84,2.6
2018-11-25 11:38:57,790.9,5.04,23.7,0.942,412.0,238.8,407.02,2.6
2018-11-25 11:39:57,791.0,5.055,24.4,0.942,410.47,238.26,408.01,2.8
2018-11-25 11:40:58,791.1,5.055,23.9,0.943,410.65,238.44,406.66,2.6
2018-11-25 11:41:58,791.2,5.025,24.3,0.943,410.56,238.35,406.84,2.5
2018-11-25 11:42:59,791.3,5.055,24.4,0.943,411.19,238.26,407.65,2.6
2018-11-25 11:43:59,791.4,5.055,23.2,0.943,410.92,238.53,406.57,2.5
2018-11-25 11:44:59,791.4,5.07,23.8,0.943,410.29,238.26,407.38,2.5
2018-11-25 11:46:00,791.5,5.055,24.7,0.943,411.28,238.53,406.75,2.6
2018-11-25 11:47:00,791.6,5.01,24.2,0.943,410.56,238.35,407.74,2.7
2018-11-25 11:48:01,791.7,5.04,23.0,0.943,411.1,238.44,406.57,2.5
2018-11-25 11:49:01,791.8,5.04,24.2,0.942,410.56,237.9,407.47,2.6
2018-11-25 11:50:01,791.9,5.025,23.5,0.943,410.47,238.44,406.75,2.6
2018-11-25 11:51:02,792.0,5.01,25.0,0.943,411.19,238.35,406.75,2.5
2018-11-25 11:52:02,792.1,5.055,25.1,0.943,410.29,238.17,406.84,2.6
2018-11-25 11:53:03,792.2,5.055,24.3,0.943,410.29,238.26,407.83,2.4
2018-11-25 11:54:03,792.3,5.19,24.2,0.942,412.27,238.89,407.2,2.4
2018-11-25 11:55:03,792.4,5.145,23.8,0.943,412.09,239.07,406.57,2.5
2018-11-25 11:56:04,792.4,5.13,25.0,0.943,410.83,238.17,408.45,2.5
2018-11-25 11:57:04,792.5,5.145,23.2,0.942,411.55,238.35,407.74,2.5
2018-11-25 11:58:05,792.6,5.145,25.3,0.942,410.83,238.17,408.36,2.5
2018-11-25 11:59:05,792.7,5.115,24.0,0.943,411.64,238.44,407.74,2.5
2018-11-25 12:00:05,792.8,5.115,23.8,0.942,411.19,238.53,407.47,2.6
2018-11-25 12:01:06,792.9,5.055,25.3,0.943,411.28,238.8,407.38,2.6
2018-11-25 12:02:06,793.0,5.19,23.7,0.943,411.28,238.44,407.38,2.6
2018-11-25 12:03:07,793.1,5.13,24.2,0.943,411.28,238.62,407.92,2.7
2018-11-25 12:04:07,793.2,5.205,24.7,0.942,411.55,238.62,407.92,2.5
2018-11-25 12:05:07,793.3,5.115,25.5,0.943,411.55,238.71,407.65,2.6
2018-11-25 12:06:08,793.4,5.175,24.2,0.943,412.0,239.07,407.92,2.7
2018-11-25 12:07:08,793.5,5.145,22.7,0.944,411.46,238.89,408.01,2.6
2018-11-25 12:08:09,793.6,5.925,19.6,0.948,411.28,238.89,407.65,2.5
2018-11-25 12:09:09,793.7,5.94,18.8,0.949,411.46,239.07,407.74,2.6
2018-11-25 12:10:09,793.8,5.91,19.8,0.949,411.73,238.98,407.56,2.6
2018-11-25 12:11:10,793.9,5.16,24.6,0.944,411.73,238.53,408.01,2.5
2018-11-25 12:12:11,793.9,5.145,24.2,0.944,411.55,238.71,407.56,2.6
2018-11-25 12:13:11,794.0,5.1,25.0,0.943,411.19,238.44,407.29,2.7
2018-11-25 12:14:11,794.1,5.175,23.2,0.943,411.19,238.26,407.74,2.7
2018-11-25 12:15:11,794.2,5.145,24.5,0.943,410.74,237.99,407.56,2.6
2018-11-25 12:16:12,794.3,5.145,24.4,0.943,411.01,238.53,406.84,2.6
2018-11-25 12:17:12,794.4,5.16,22.3,0.943,411.37,238.53,407.02,2.6
2018-11-25 12:18:12,794.5,5.175,24.0,0.943,410.92,238.44,407.29,2.6
2018-11-25 12:19:13,794.6,5.16,23.8,0.944,411.1,238.44,407.56,2.7
2018-11-25 12:20:13,794.7,5.1,25.0,0.944,411.64,238.62,407.83,2.6
2018-11-25 12:21:14,794.8,5.175,23.6,0.944,411.37,238.62,407.74,2.7
2018-11-25 12:22:14,794.9,5.13,23.8,0.944,411.37,238.71,407.92,2.6
2018-11-25 12:23:14,795.0,5.1,23.9,0.945,411.37,238.44,407.56,2.6
2018-11-25 12:24:15,795.1,5.145,23.6,0.943,411.46,238.53,407.65,2.7
2018-11-25 12:25:15,795.2,5.19,23.6,0.944,411.19,238.62,407.38,2.5
2018-11-25 12:26:16,795.3,5.1,24.8,0.944,410.83,238.26,407.2,2.6
2018-11-25 12:27:16,795.3,5.1,24.8,0.944,410.74,238.17,407.02,2.6
2018-11-25 12:28:16,795.4,5.145,23.0,0.944,410.56,238.17,407.2,2.6
2018-11-25 12:29:17,795.5,5.16,23.4,0.943,410.92,238.17,407.02,2.7
2018-11-25 12:30:17,795.6,5.01,23.7,0.943,410.74,238.26,406.75,2.5
2018-11-25 12:31:18,795.7,4.965,24.1,0.944,410.2,238.17,406.48,2.7
2018-11-25 12:32:18,795.8,4.98,23.4,0.944,410.2,237.72,406.84,2.6
2018-11-25 12:33:18,795.9,5.01,23.4,0.944,410.38,238.08,406.75,2.5
2018-11-25 12:34:19,796.0,4.995,23.9,0.945,410.47,237.9,406.75,2.5
2018-11-25 12:35:19,796.1,4.98,24.1,0.945,410.11,237.81,406.66,2.5
2018-11-25 12:36:20,796.2,4.98,22.4,0.944,410.02,237.99,406.57,2.6
2018-11-25 12:37:20,796.3,5.025,23.9,0.944,410.92,238.44,407.2,2.6
2018-11-25 12:38:20,796.4,4.98,23.4,0.944,411.01,238.35,407.11,2.6
2018-11-25 12:39:21,796.5,5.025,22.6,0.944,410.65,238.35,406.84,2.6
2018-11-25 12:40:21,796.6,5.1,23.5,0.943,410.92,238.17,407.02,2.6
2018-11-25 12:41:22,796.7,4.995,23.5,0.944,410.83,238.17,406.84,2.6
2018-11-25 12:42:22,796.7,5.055,23.2,0.944,410.83,238.08,406.66,2.7
2018-11-25 12:43:22,796.8,6.51,21.2,0.949,410.2,238.17,406.66,2.6
2018-11-25 12:44:23,797.0,6.51,21.6,0.948,410.2,237.81,406.66,2.6
2018-11-25 12:45:23,797.1,6.525,21.3,0.95,410.65,238.35,406.39,2.6
2018-11-25 12:46:24,797.2,6.48,20.5,0.949,410.56,238.26,406.66,2.6
2018-11-25 12:47:24,797.3,6.495,21.9,0.949,410.2,237.99,406.66,2.6
2018-11-25 12:48:24,797.4,6.495,21.1,0.949,410.47,238.17,406.57,2.6
2018-11-25 12:49:25,797.5,6.48,20.6,0.95,410.11,237.99,406.48,2.5
2018-11-25 12:50:25,797.6,7.53,17.9,0.954,410.38,238.08,406.3,2.6
2018-11-25 12:51:26,797.7,7.485,17.7,0.954,410.2,238.17,406.3,2.7
2018-11-25 12:52:26,797.8,7.59,18.2,0.956,410.2,238.26,406.39,2.6
2018-11-25 12:53:26,797.9,6.495,21.0,0.95,410.2,238.17,406.48,2.6
2018-11-25 12:54:27,798.0,6.375,20.4,0.95,410.2,238.17,406.3,2.6
2018-11-25 12:55:27,798.1,7.77,21.9,0.952,409.93,237.99,405.85,2.7
2018-11-25 12:56:28,798.2,8.34,20.0,0.953,409.84,238.17,405.23,2.4
2018-11-25 12:57:28,798.3,8.25,21.0,0.953,409.66,238.08,405.67,2.5
2018-11-25 12:58:28,798.4,8.265,21.7,0.953,409.48,237.81,406.21,2.6
2018-11-25 12:59:29,798.5,8.31,20.9,0.953,409.48,237.63,405.76,2.4
2018-11-25 13:00:29,798.7,8.235,20.9,0.953,409.66,238.17,405.31,2.7
2018-11-25 13:01:29,798.8,8.25,21.8,0.952,409.57,237.9,406.3,2.6
2018-11-25 13:02:30,798.9,8.25,21.6,0.953,410.11,237.9,406.3,2.7
2018-11-25 13:03:30,799.0,8.115,20.4,0.953,409.84,237.9,406.12,2.7
2018-11-25 13:04:31,799.1,8.19,21.9,0.953,409.66,237.9,406.03,2.7
2018-11-25 13:05:31,799.2,8.1,19.8,0.954,409.66,237.99,405.67,2.5
2018-11-25 13:06:31,799.3,8.19,19.8,0.954,409.57,237.81,405.85,2.6
2018-11-25 13:07:32,799.4,8.07,20.8,0.954,409.39,237.81,405.76,2.7
2018-11-25 13:08:32,799.6,8.1,19.7,0.954,409.12,237.63,405.49,2.7
2018-11-25 13:09:33,799.7,8.175,20.2,0.953,409.03,237.63,405.49,2.6
2018-11-25 13:10:33,799.8,8.055,20.1,0.955,409.12,237.63,405.4,2.6
2018-11-25 13:11:33,799.9,7.56,21.5,0.953,408.76,237.45,405.14,2.5
2018-11-25 13:12:34,800.0,7.65,21.0,0.953,409.21,237.54,405.31,2.6
2018-11-25 13:13:34,800.1,7.575,21.1,0.953,409.3,237.63,405.58,2.6
2018-11-25 13:14:35,800.2,6.705,21.7,0.955,409.21,237.36,405.67,2.6
2018-11-25 13:15:35,800.3,6.84,20.6,0.955,409.03,237.0,405.23,2.6
2018-11-25 13:16:35,800.5,6.81,20.9,0.956,408.5,236.91,405.58,2.6
2018-11-25 13:17:36,800.6,6.87,22.4,0.956,409.21,237.27,404.96,2.6
2018-11-25 13:18:36,800.7,6.885,21.6,0.955,409.21,237.18,405.05,2.7
2018-11-25 13:19:37,800.8,6.855,22.5,0.956,408.67,237.0,405.49,2.6
2018-11-25 13:20:37,800.9,6.855,21.5,0.956,409.21,237.18,405.58,2.6
2018-11-25 13:21:37,801.1,6.87,21.5,0.956,409.12,237.27,404.78,2.5
2018-11-25 13:22:38,801.2,6.87,20.9,0.956,409.21,237.18,405.4,2.7
2018-11-25 13:23:38,801.3,6.825,21.1,0.955,409.12,236.91,405.4,2.6
2018-11-25 13:24:39,801.4,6.195,21.0,0.954,408.5,236.91,405.49,2.6
2018-11-25 13:25:39,801.5,6.39,21.3,0.954,409.39,237.36,405.4,2.6
2018-11-25 13:26:39,801.6,6.3,22.1,0.955,409.3,237.18,405.58,2.6
2018-11-25 13:27:40,801.8,6.3,22.1,0.954,409.21,237.27,405.49,2.7
2018-11-25 13:28:40,801.9,6.315,21.8,0.954,409.3,237.18,405.4,2.6
2018-11-25 13:29:40,802.0,6.345,22.5,0.954,408.94,237.18,404.78,2.5
2018-11-25 13:30:41,802.1,6.345,21.9,0.954,408.85,237.18,404.51,2.4
2018-11-25 13:31:41,802.2,6.39,21.1,0.954,408.85,236.73,405.31,2.6
2018-11-25 13:32:42,802.4,7.32,18.8,0.958,408.14,237.18,404.6,2.6
2018-11-25 13:33:42,802.5,7.35,19.4,0.958,408.85,237.36,403.97,2.5
2018-11-25 13:34:43,802.6,7.365,19.1,0.958,408.85,237.27,405.4,2.6
2018-11-25 13:35:43,802.7,6.42,21.2,0.954,409.48,237.63,405.76,2.6
2018-11-25 13:36:43,802.8,6.36,22.1,0.954,410.11,237.45,406.48,2.6
2018-11-25 13:37:44,803.0,6.3,21.6,0.954,409.93,237.63,405.76,2.6
2018-11-25 13:38:44,803.1,6.345,22.4,0.954,409.39,237.45,405.58,2.5
2018-11-25 13:39:44,803.2,6.255,21.4,0.954,408.76,237.27,405.14,2.6
2018-11-25 13:40:45,803.3,6.33,21.9,0.954,407.87,236.82,405.23,2.5
2018-11-25 13:41:45,803.4,6.375,21.4,0.954,408.05,236.82,405.23,2.5
2018-11-25 13:42:46,803.6,6.645,21.2,0.952,408.94,237.0,405.58,2.5
2018-11-25 13:43:46,803.7,6.615,22.0,0.953,409.12,237.45,405.4,2.6
2018-11-25 13:44:46,803.8,6.63,21.8,0.953,409.12,237.36,405.49,2.4
2018-11-25 13:45:47,803.9,6.615,22.6,0.954,409.3,237.45,405.49,2.6
2018-11-25 13:46:47,804.0,6.6,22.0,0.953,409.21,237.45,405.23,2.5
2018-11-25 13:47:48,804.1,6.525,21.9,0.954,409.12,237.18,405.31,2.4
2018-11-25 13:48:48,804.2,6.63,21.9,0.953,409.03,237.36,404.96,2.5
2018-11-25 13:49:48,804.4,6.585,22.0,0.952,408.76,237.09,405.4,2.5
2018-11-25 13:50:49,804.5,6.555,22.4,0.953,408.59,237.18,405.31,2.5
2018-11-25 13:51:49,804.6,6.63,21.5,0.953,409.12,237.09,404.87,2.6
2018-11-25 13:52:50,804.7,6.615,20.9,0.953,408.85,236.73,405.4,2.5
2018-11-25 13:53:50,804.8,6.51,22.3,0.954,408.85,236.73,405.31,2.5
2018-11-25 13:54:50,804.9,6.54,21.4,0.954,408.76,236.91,405.58,2.5
2018-11-25 13:55:51,805.0,6.63,21.5,0.953,409.12,237.45,405.4,2.5
2018-11-25 13:56:51,805.2,6.63,21.7,0.953,408.94,237.18,405.58,2.5
2018-11-25 13:57:52,805.3,6.48,22.7,0.954,409.39,237.45,405.76,2.5
2018-11-25 13:58:52,805.4,6.42,21.9,0.954,409.57,237.63,405.58,2.4
2018-11-25 13:59:52,805.5,6.51,22.8,0.953,409.3,237.45,405.67,2.5
2018-11-25 14:00:53,805.6,6.615,22.3,0.953,409.66,237.54,405.49,2.6
2018-11-25 14:01:53,805.7,6.615,22.1,0.954,409.48,237.63,405.85,2.6
2018-11-25 14:02:54,805.8,6.585,22.5,0.954,409.48,237.72,405.23,2.5
2018-11-25 14:03:54,806.0,6.54,21.6,0.954,409.75,237.72,405.76,2.6
2018-11-25 14:04:54,806.1,6.555,21.5,0.954,409.39,237.45,406.03,2.5
2018-11-25 14:05:55,806.2,6.6,22.8,0.952,409.03,237.54,405.31,2.6
2018-11-25 14:06:55,806.3,6.57,21.8,0.953,408.94,237.09,405.85,2.5
2018-11-25 14:07:55,806.4,6.615,21.7,0.953,409.39,237.72,405.23,2.5
2018-11-25 14:08:56,806.5,6.63,21.4,0.952,409.66,237.54,405.4,2.6
2018-11-25 14:09:56,806.6,6.495,22.2,0.954,409.03,237.45,405.67,2.5
2018-11-25 14:10:57,806.8,6.525,22.2,0.953,409.57,237.63,405.85,2.5
2018-11-25 14:11:57,806.9,6.51,22.8,0.953,409.48,237.54,406.21,2.6
2018-11-25 14:12:57,807.0,6.48,22.6,0.953,409.75,237.81,405.94,2.5
2018-11-25 14:13:58,807.1,6.48,22.6,0.954,409.39,237.63,405.85,2.5
2018-11-25 14:14:58,807.2,7.635,19.5,0.957,409.21,237.54,405.67,2.5
2018-11-25 14:15:59,807.3,7.65,19.1,0.957,409.12,237.54,405.31,2.4
2018-11-25 14:16:59,807.4,7.53,18.5,0.957,408.94,237.0,405.4,2.6
2018-11-25 14:17:59,807.6,6.51,22.7,0.953,409.39,237.27,405.49,2.6
2018-11-25 14:19:00,807.7,6.57,21.7,0.952,408.5,237.09,405.67,2.5
2018-11-25 14:20:00,807.8,6.525,21.8,0.953,408.5,237.36,405.05,2.6
2018-11-25 14:21:01,807.9,6.495,21.9,0.953,408.76,236.91,405.94,2.5
2018-11-25 14:22:01,808.0,6.6,21.5,0.952,408.59,236.91,406.12,2.5
2018-11-25 14:23:01,808.1,6.525,22.4,0.952,409.21,237.63,405.31,2.6
2018-11-25 14:24:02,808.2,6.525,21.4,0.952,409.75,237.54,405.58,2.6
2018-11-25 14:25:02,808.4,6.525,21.6,0.952,409.3,237.54,405.58,2.6
2018-11-25 14:26:03,808.5,6.45,22.0,0.953,409.48,237.36,406.03,2.5
2018-11-25 14:27:03,808.6,6.555,22.5,0.952,409.3,237.36,406.03,2.5
2018-11-25 14:28:04,808.7,6.57,23.0,0.952,409.03,237.54,405.4,2.6
2018-11-25 14:29:04,808.8,6.615,22.5,0.953,409.57,237.36,405.23,2.6
2018-11-25 14:30:04,808.9,6.6,22.3,0.953,409.3,237.72,405.05,2.5
2018-11-25 14:31:05,809.0,6.51,21.8,0.954,408.94,237.0,406.03,2.5
2018-11-25 14:32:05,809.2,6.645,21.6,0.952,409.21,237.09,405.85,2.5
2018-11-25 14:33:06,809.3,6.615,21.6,0.953,409.3,237.72,405.58,2.6
2018-11-25 14:34:06,809.4,6.54,22.7,0.953,409.48,237.72,405.85,2.5
2018-11-25 14:35:06,809.5,6.555,22.3,0.953,409.39,237.54,406.03,2.5
2018-11-25 14:36:07,809.6,6.495,22.6,0.953,409.39,237.36,406.21,2.4
2018-11-25 14:37:07,809.7,6.585,22.8,0.952,409.66,237.72,405.31,2.4
2018-11-25 14:38:08,809.8,6.555,22.0,0.952,409.48,237.45,406.66,2.5
2018-11-25 14:39:08,810.0,6.48,21.4,0.953,409.93,237.54,406.12,2.5
2018-11-25 14:40:08,810.1,6.54,22.0,0.952,409.57,237.81,405.85,2.6
2018-11-25 14:41:09,810.2,6.6,21.2,0.952,409.12,237.63,405.85,2.5
2018-11-25 14:42:09,810.3,6.57,21.6,0.952,409.93,237.72,405.58,2.6
2018-11-25 14:43:10,810.4,6.6,21.4,0.952,409.21,237.27,406.3,2.4
2018-11-25 14:44:10,810.5,6.585,22.4,0.953,409.12,237.72,405.49,2.6
2018-11-25 14:45:10,810.6,6.585,21.6,0.953,409.93,237.99,405.14,2.3
2018-11-25 14:46:11,810.7,6.585,22.0,0.952,409.48,237.18,406.3,2.5
2018-11-25 14:47:11,810.9,6.6,22.5,0.952,408.76,237.27,406.21,2.5
2018-11-25 14:48:12,811.0,6.525,21.5,0.953,410.92,238.35,407.11,2.6
